index,id,text,topic,emotion
136,1467643687031214082,@afneil How do you know all this when the #EUA injections remain in trials until 2023? Also have you not read the Pfizer documents - the ones they wanted to keep secret for 55 years? If you're scared of an unjabbed person in public then you don't seem too cconfident about all your jabs? https://t.co/EZJODQuZdC,pfizer-related,negative
137,1467643677346467840,"I think anyone who wants the vaccine should take it. Personally, I wanted it, but when I tried to apply for it the warnings told me it isn't recommended for someone with my pre-existing conditions. I just want safe and effective protection against COVID. Not yet available.",vaccine-outlook-related,positive
138,1467643670790868994,Pro-Trump counties now have far higher COVID death rates. Misinformation is to blame https://t.co/47hasku8Ry,retweet,negative
139,1467643665304616962,Pfizer Covid data submitted to FDA. 38 pages on cumulative adverse-effects of Covid vaccine https://t.co/NyZLPKPpgC,pfizer-related,negative
140,1467643661903147017,"@muswell_boy @jackiefromaccy @thebenshambear @afneil and it should be-Pfizer  has paid out multi billion £ worldwide fines for malpractice, over pricing and specifically trial data manipulation with other drugs. Plus recent whistleblower affidavit of Pfizer cutting corners on c19 trials with adverse reaction data manipulated",pfizer-related,negative
141,1467643661311623171,"Michael Woods needs to own this. This gvmnt is a special kind of useless. Last thing businesses needs right now if this type of flip flopping. 

Covid-19: U-turn on vaccine mandate allows takeaway staff to be unvaccinated https://t.co/nIZadGzPsC",political-related,negative
142,1467643655808700420,@LoreeJSmitty @SenSanders I think Moderna. Pretty sure Pfizer received to taxpayer money for development.,pfizer-related,neutral
143,1467643652910600196,"@afneil It works for those vulnerable to the disease and not always. The majority of people don't really need it.

I never thought you would be in favour of coercing people with Covid Passports to get a vaccine they don't want or need. 

How disappointing.",vaccine-proof,negative
144,1467643649592684552,"Belgian police attack the virus with tear gas.....

I wonder if they own Pfizer stock too? https://t.co/Jyz690hyUX",political-related,neutral
145,1467643642907181059,"... of #covid19 💉💉injury reports which medical professionals sent to the tga, as at 28 November 2021 the TGA accepted 354 reports as likely to be myocarditis💉💉injury in about 24,400,000 pfizer doses

claim partly agrees with the source that pfizer resulted in most injuries",vaccine-general-knowledge,neutral
146,1467643641497853961,"If you honestly think “cold weather” creates “winter vagina” and “blood clots” you need to seek mental help. 

Ironically - these conditions never existed - like EVER - until the covid vaccine. But meh … “science” 🤦‍♂️ https://t.co/2bolWq4uU7",vaccine-general-knowledge,negative
147,1467643640994578436,How do you prove that the vaccine is the reason you didn't contract Covid and get sick and die?.. YOU CAN'T!!! It is quite possible that the vaccines have ZERO efficacy in fighting Covid.,vaccine-outlook-related,negative
148,1467643626788380673,"A must read into the terrible amount of adverse reactions and deaths to the covid19 vaccine. #COVID19 #CovidVaccine #covidpassport #healthylifestyle #vitamins #immunesystem #WakeUp #NHS #kbf #NicolaSturgeon #BorisJohnson #skynews #DailyMail #bbcnews 

https://t.co/0bJf5ZM3Ll",vaccine-general-knowledge,negative
149,1467643601110716416,"""Just as it arose in the Gelsinger case, there is a question over the nature and quality of the consent given by those who have had these Covid-19 ‘vaccines’. ""
 https://t.co/CQxQUFEFL6",political-related,neutral
150,1467643592529301507,"@Biedaboo @JamesMelville I've provided data from the Pfizer Phase III trial and hospital admission data for vaccinated vs unvaccinated in the UK over year 1 . This is the best evidence available.

You have provided no evidence and are as thick as a pile of railway sleepers. Stop embarrassing yourself.",pfizer-related,positive
151,1467643589958139905,"@1Rsklk @NZRossVideo @GayMaxine How much are they making from Pfizer right now? And, no doubt, being in the industry, they trust their sources. What if those sources have become corrupt? Sad to say, they have. Very. Your family are either ignorant or complicit in genocide.",pfizer-related,neutral
152,1467643560929333249,"Because an organization that aims to keep the public safe cant keep the public safe by getting vaccinated! DO BETTER, San Diego County officers! 
At least 160 San Diego officers could face termination for not complying with COVID vaccine mandate

https://t.co/3KIh6R4rX0",political-related,negative
153,1467643560069586946,"@laulau_89 Your risk is lower with the vaccine than with the virus.
Risk of heart inflamation is extremely low with the vaccine. https://t.co/FiStQSmFGr",vaccine-outlook-related,negative
154,1467643550850498561,"@Lannistar121 @MattCauthen @NetsKingdomAJ How did these nurses and doctors not catch covid all of 2020 with no vaccine? With masks that's how. 
Vaccines are more effective at preventing hospitalizations and death not more effective at preventing catching covid. That's a fact. Tis all.",vaccine-general-knowledge,positive
155,1467643541207887874,"Feeling owned?
https://t.co/O5fzDLyxgg",political-related,neutral
156,1467643537747439616,COVID-19 Vaccination Update - Day 323 - https://t.co/hwVPtFyQ05 https://t.co/bv7x9byeD6,vaccine-general-knowledge,neutral
157,1467643528629129218,"J.&amp;J. booster works well for people who had Pfizer originally, study finds. https://t.co/ue8djdIxyj",vaccine-general-knowledge,neutral
158,1467643520932589573,"Court Orders FDA To Comply With FOIA and Release Information On Pfizer EUA – First Batch of Documents Shows Over 1,200 Vaccine Deaths WITHIN FIRST 90 DAYS https://t.co/YqbeW1TsW5",political-related,negative
159,1467643516285292544,"'In the 90 days following EUA release of the “vaccine” they recorded 1223 deaths, and 158,000 adverse reactions, including fetal deaths and spontaneous abortions. They call this, in their trans-human Pharma-lingo, the “post marketing experience.” 
https://t.co/eVfpoHQjIK",vaccine-general-knowledge,negative
160,1467643513084923904,"Finally, today, my baby got her first dose of the covid vaccine and I am so grateful for science.",vaccine-outlook-related,positive
161,1467643483863371776,"@InfoGuru16 @YearRooster @janeyK_KAG @Mattallica17 @malo_j @AngryFleas @teamphil @itsaboutdamnti1 @DangerousRyles @MadMikeAndrew @ClemSkelton @PamelaEdwards @sherrylynnww1 @TheCenterStripe @constit14834912 @KD2NFC @colin8or @FactsB4Politics @TomPolhaus @termlance150 @silverstang59 @MinnesotaExpat @RNLoveMyJob1 @kcinor @wiguy45 @Symonsez13 @WorldWarDee5 @Anvndarnamn5 @TJ2020landslide @cathyjo26199086 @NealRey50128337 @AgainTt45 @suckitjackbootz @USMCNoggin @StillFreeSCOTTY @nalutece @RedStateJimy @JoanMClements @Angel_13_Rising @WontBeSilent2 @MarcFink222 @princesspbbaby2 @ohchellesno @R5Philly @TheMattBoyScout @DorisMele @LauraLeeBordas @lisamikolFL @amhxson33 @constsparty My daily reminder that the experimental covid  vaccine killed 1,223 In the first 30 days. https://t.co/8IqqRAnBEJ",vaccine-general-knowledge,neutral
162,1467643475948625934,"Covid Vaccine Nano Creatures, Self-Aware Critters Found Under Microscope https://t.co/svPMhifZCi",vaccine-general-knowledge,neutral
163,1467643465173504007,"@TerrencePilgrim No, they are safe and effective. How do we know this? Data. 

Nobody invented mRNA. You also believe that mRNA is bad, so why would you support the inventor if he invented something which you think harms people?

Who is the former VP of Pfizer btw",vaccine-outlook-related,positive
164,1467643460710719488,@afneil Because we’ve got longer data on covid as a healthy slim 38 year old who’s had covid ive no reason to take vaccine. They only keep you out of hospital the data said I would never end up in hospital however we dont have the age break down of who the vaccine has affected and it has,other,neutral
165,1467643452552843265,"@prof_freedom I'm a layman so to speak, but has the vaccine really reduced Covid deaths? Could it just be the old and most vulnerable died last year and there are less people at risk this year for Covid to kill?",vaccine-outlook-related,negative
166,1467643429144440837,@thebenshambear @Salty_shifter @afneil I hope you understand these Pfizer and az ”clinical trials” are being done on volunteers (possibly paid) and not on the general public? You can apply yourself to take part in clinical trials!,pfizer-related,neutral
167,1467643424262090756,"@jhnclmn @co_rapunzel4 @Brasilmagic @whatifisaidit @CassLyninVegas  👇
#RepubliKKKan #Covidiots, 
Trump #Voters are Dying at much higher rates than people with ""#CommonSense"" 
💉 😷 💉 😷  💉 😷 💉 😷 💉
https://t.co/VlKL4bxmjC",political-related,positive
168,1467643422907547657,"Pfizer release docs showing 42k adverse reactions in their 1st batch no wonder they wanted to delay the reports.

https://t.co/eh9eiPwvwE",pfizer-related,negative
169,1467643418411216904,Anti vaccine people are  exacerbating the COVID virus because of their belief  of false information. https://t.co/oMcAjrQ7Hz,vaccine-outlook-related,positive
170,1467643414338576387,"@Moonlightsiesta @Ozz_EU @Reuters pharma brain washed  are the idiots .
researched more  
https://t.co/dAa2mYUALi",vaccine-outlook-related,negative
171,1467643412350386177,"Oh,shock! Oh,surprise!Pro-Trump counties now have far higher COVID death rates. Misinformation is to blame https://t.co/qYx8K32D5X",retweet,negative
172,1467643409238302720,"@ABC ""*It is an issue* relevant not just to Pfizer-BioNTech’s vaccine but also to those produced by Moderna, CureVac, and others,4 as well as a “second generation” mRNA vaccine being pursued by Imperial College London.5""",pfizer-related,neutral
173,1467643408613351428,"@DaveBSafe @friendlybluff @RossDyerTV @StigAbell BS. Everybody who got a jab - even back in April - was given a leaflet explaining that the vaccine doesn't prevent people catching or spreading COVID and that we still need to be cautious and act accordingly. Sadly, I think few people actually read it.",work-related,positive
174,1467643389273387009,@Silkywhale @acastroferrada @VincentRK Pfizer’s came from a German Uni. Moderna from 20+ years of uni research. mRNA vaccines have been in use on cancers etc for years. I’m not sure what experiment you are avoiding.,vaccine-general-knowledge,positive
