id,text,topic,emotion
1467643601110716416,"""Just as it arose in the Gelsinger case, there is a question over the nature and quality of the consent given by those who have had these Covid-19 ‘vaccines’. ""
 https://t.co/CQxQUFEFL6",,
1467643592529301507,"@Biedaboo @JamesMelville I've provided data from the Pfizer Phase III trial and hospital admission data for vaccinated vs unvaccinated in the UK over year 1 . This is the best evidence available.

You have provided no evidence and are as thick as a pile of railway sleepers. Stop embarrassing yourself.",,
1467643589958139905,"@1Rsklk @NZRossVideo @GayMaxine How much are they making from Pfizer right now? And, no doubt, being in the industry, they trust their sources. What if those sources have become corrupt? Sad to say, they have. Very. Your family are either ignorant or complicit in genocide.",,
1467643560929333249,"Because an organization that aims to keep the public safe cant keep the public safe by getting vaccinated! DO BETTER, San Diego County officers! 
At least 160 San Diego officers could face termination for not complying with COVID vaccine mandate

https://t.co/3KIh6R4rX0",,
1467643560069586946,"@laulau_89 Your risk is lower with the vaccine than with the virus.
Risk of heart inflamation is extremely low with the vaccine. https://t.co/FiStQSmFGr",,
1467643550850498561,"@Lannistar121 @MattCauthen @NetsKingdomAJ How did these nurses and doctors not catch covid all of 2020 with no vaccine? With masks that's how. 
Vaccines are more effective at preventing hospitalizations and death not more effective at preventing catching covid. That's a fact. Tis all.",,
1467643541207887874,"Feeling owned?
https://t.co/O5fzDLyxgg",,
1467643537747439616,COVID-19 Vaccination Update - Day 323 - https://t.co/hwVPtFyQ05 https://t.co/bv7x9byeD6,,
1467643528629129218,"J.&amp;J. booster works well for people who had Pfizer originally, study finds. https://t.co/ue8djdIxyj",,
1467643520932589573,"Court Orders FDA To Comply With FOIA and Release Information On Pfizer EUA – First Batch of Documents Shows Over 1,200 Vaccine Deaths WITHIN FIRST 90 DAYS https://t.co/YqbeW1TsW5",,
1467643516285292544,"'In the 90 days following EUA release of the “vaccine” they recorded 1223 deaths, and 158,000 adverse reactions, including fetal deaths and spontaneous abortions. They call this, in their trans-human Pharma-lingo, the “post marketing experience.” 
https://t.co/eVfpoHQjIK",,
1467643513084923904,"Finally, today, my baby got her first dose of the covid vaccine and I am so grateful for science.",,
1467643483863371776,"@InfoGuru16 @YearRooster @janeyK_KAG @Mattallica17 @malo_j @AngryFleas @teamphil @itsaboutdamnti1 @DangerousRyles @MadMikeAndrew @ClemSkelton @PamelaEdwards @sherrylynnww1 @TheCenterStripe @constit14834912 @KD2NFC @colin8or @FactsB4Politics @TomPolhaus @termlance150 @silverstang59 @MinnesotaExpat @RNLoveMyJob1 @kcinor @wiguy45 @Symonsez13 @WorldWarDee5 @Anvndarnamn5 @TJ2020landslide @cathyjo26199086 @NealRey50128337 @AgainTt45 @suckitjackbootz @USMCNoggin @StillFreeSCOTTY @nalutece @RedStateJimy @JoanMClements @Angel_13_Rising @WontBeSilent2 @MarcFink222 @princesspbbaby2 @ohchellesno @R5Philly @TheMattBoyScout @DorisMele @LauraLeeBordas @lisamikolFL @amhxson33 @constsparty My daily reminder that the experimental covid  vaccine killed 1,223 In the first 30 days. https://t.co/8IqqRAnBEJ",,
1467643475948625934,"Covid Vaccine Nano Creatures, Self-Aware Critters Found Under Microscope https://t.co/svPMhifZCi",,
1467643465173504007,"@TerrencePilgrim No, they are safe and effective. How do we know this? Data. 

Nobody invented mRNA. You also believe that mRNA is bad, so why would you support the inventor if he invented something which you think harms people?

Who is the former VP of Pfizer btw",,
1467643460710719488,@afneil Because we’ve got longer data on covid as a healthy slim 38 year old who’s had covid ive no reason to take vaccine. They only keep you out of hospital the data said I would never end up in hospital however we dont have the age break down of who the vaccine has affected and it has,,
1467643452552843265,"@prof_freedom I'm a layman so to speak, but has the vaccine really reduced Covid deaths? Could it just be the old and most vulnerable died last year and there are less people at risk this year for Covid to kill?",,
1467643429144440837,@thebenshambear @Salty_shifter @afneil I hope you understand these Pfizer and az ”clinical trials” are being done on volunteers (possibly paid) and not on the general public? You can apply yourself to take part in clinical trials!,,
1467643424262090756,"@jhnclmn @co_rapunzel4 @Brasilmagic @whatifisaidit @CassLyninVegas  👇
#RepubliKKKan #Covidiots, 
Trump #Voters are Dying at much higher rates than people with ""#CommonSense"" 
💉 😷 💉 😷  💉 😷 💉 😷 💉
https://t.co/VlKL4bxmjC",,
1467643422907547657,"Pfizer release docs showing 42k adverse reactions in their 1st batch no wonder they wanted to delay the reports.

https://t.co/eh9eiPwvwE",,
1467643418411216904,Anti vaccine people are  exacerbating the COVID virus because of their belief  of false information. https://t.co/oMcAjrQ7Hz,,
1467643414338576387,"@Moonlightsiesta @Ozz_EU @Reuters pharma brain washed  are the idiots .
researched more  
https://t.co/dAa2mYUALi",,
1467643412350386177,"Oh,shock! Oh,surprise!Pro-Trump counties now have far higher COVID death rates. Misinformation is to blame https://t.co/qYx8K32D5X",,
1467643409238302720,"@ABC ""*It is an issue* relevant not just to Pfizer-BioNTech’s vaccine but also to those produced by Moderna, CureVac, and others,4 as well as a “second generation” mRNA vaccine being pursued by Imperial College London.5""",,
1467643408613351428,"@DaveBSafe @friendlybluff @RossDyerTV @StigAbell BS. Everybody who got a jab - even back in April - was given a leaflet explaining that the vaccine doesn't prevent people catching or spreading COVID and that we still need to be cautious and act accordingly. Sadly, I think few people actually read it.",,
1467643389273387009,@Silkywhale @acastroferrada @VincentRK Pfizer’s came from a German Uni. Moderna from 20+ years of uni research. mRNA vaccines have been in use on cancers etc for years. I’m not sure what experiment you are avoiding.,,
1467643384944807942,@mikeyman81 @JohnZilli @LuxDayCharters @realwmknight @Angelasfreenews You wouldn't get a second opinion from your neighbor who works down at the car wash about that surgery but that is what people are doing about the vaccine and covid.  This vaccine worldwide has been administered 8 billion times. I think that's a good sample size for testing.,,
1467643353445507077,[Response] Ministry of Health replied about Pfizer Vaccine Consistency https://t.co/U1G5DUUyXK,,
1467643352371712002,[Clarification] Chuck Schooner about Pfizer Vaccine Consistency https://t.co/3WyS2zmZEe,,
1467643349683224579,@muswell_boy @thebenshambear @afneil No it hasn’t &amp; mRNA is not a vaccine in the true sense.. it’s new biotechnology which impacts at cellular level.. there’s no long term safety data &amp; now real doubt about the validity of PFizer trial data which they retrying not to release to public domain. Why would that be??,,
1467643343815557124,"@QuancyClayborne Yup! Except for a strong reaction to Pfizer #2, I have had no respiratory issues for almost 2 years.",,
1467643340980117515,Italian Man Who Tried To Use Fake Arm For Covid-19 Vaccine Is A Healthcare Worker https://t.co/R2MVrQiscR,,
1467643331563950087,"Here is why Pfizer asked for 50+ years to release vaggzeen study data...
https://t.co/nIhRbdhUoa
#raypeat",,
1467643328397078532,@SkyNewsAust Meanwhile Vietnam province has halted their Pfizer roll out as 120 kids were hospitalised in the first 2 days but you go ahead Aussie parents https://t.co/Jp21KFNeLy,,
1467643319547219969,"@HackettNicholas @PrisonPlanet Um,no.The principles are completely different. Covid is clearly levels of magnitude less dangerous than Smallpox. Furthermore the smallpox vaccine was good for life. Covid vax barely makes three months and you can still catch it either way. We need to live with Cov and move on.",,
1467643318884524033,"@RaheemKassam If I read right, 300 plus kids have died from crap vaccine. More than actual CoVid. 🤦🏽‍♀️",,
1467643304372224005,"@BBCWorld Why would Pfizer/big pharma want to make a vaccine that actually works? 

Surely they would prefer to sell these annual or even monthly or daily “vaccines”, why would they ever want any of this to stop and lose huge profits?",,
1467643298152329216,"@CP24 @CP24 @CTVNews stop telling people “ get your vaccine! Start a campaign about strengthened your immune sistem by exercising, get in a good shape, eating well instead. I haven seen that since this covid started. Go again the fast food!!! Fast food give lots money to government .",,
1467643281941176322,"Pfizer will not give mRNA injections in countries where they are legally responsible for side effects.
""Pfizer is hesitant to go to some countries because of liability issues, they have no protection from liability"" - World Bank President David Malpas https://t.co/wLfAGm4woG",,
1467643281458667522,Italian Man Who Tried To Use Fake Arm For Covid-19 Vaccine Is A Healthcare Worker https://t.co/Yaa8zbCGSo,,
1467643276312334341,@batchmanscott1 @Chicago1Ray Yup couldn’t get the EUAs and FDAapproved Comirnaty from Pfizer..whenever they release that to the public..talking 2924/2025…how many boosters are now required?  Take Ivermectin or HCQ and be done with it…crazy….,,
1467643274173161476,"FYI it's the U-turn that doesn't inspire, I understand that these businesses are no more a covid risk than retail and, thus, do not require vaccination passes, but I worry that others will stay to apply pressure and that it will encourage some to hold out on getting vaccinated.",,
1467643258742444039,"@JoeBiden I continue to hear you and Fauci tell people keep doing what we've been doing to combat covid. Knowing, it doesn't work. This year, with a vaccine, more have died than all of last year. You can't think the rest of us are as stupi4as you and Fauci",,
1467643257937141764,@IrfanDhalla How you promoting Pfizer shots when kids are getting sick and dying? How about you approve the one vaccine that isn’t causing death. #COVAXIN,,
1467643243345055747,"@Michael22314271 He got Pfizer, moderna isn’t approved in Canada yet for the under 12s. But will be watching him for a couple of days anyway. He is usually a bit sleepy after normal vaccines. This is when I hate non-verbal side more than any other",,
1467643232016293889,Vaccination isn't just about you. It isn't just about covid-19. It's about every person with a reason to be in an ICU. Every person with a reason to be on a ventilator.,,
1467643226605641728,"@BillSpadea More children have died from the  @pfizer #CovidVaccine than from the Covid-19 🦠 Real Scientific Medicine, relies on a Risk vs Reward scale. The government does not care about Our kids ‼️ #DoNotComply #FauciLiedMillionsDied https://t.co/GXIBUdQfS7",,
