,id,text,topic,emotion
141,1.467644585824428e+18,"@Djohnson1978 @catstev @StLouisLung @strmsptr @GovParsonMO @USCourtsMOED Ok, according to this article what you're saying makes sense. That the PCR test could be detecting the protein from the vaccine. Because it's the antibody test that looks for spike protein but the PCR test looks for genetic material which is in the vaccine https://t.co/yowl7vzkiC",,
142,1.4676445820998328e+18,"@RaeAnne8 @FrancaRose33 Some are. Adults get to make their own choices. Even ones I don't think are wise.

Had an immediate family member not vaccinate and got Covid, spent some hospital time. Two others got Covid pre-vaccine and were just fine.  

Others have vaccine reactions.",,
143,1.4676445819321098e+18,@Rosie_1229 @corigambini @markpoloncarz How long did we do it for before the vaccine was out? Do masks work or don’t they? We have healthy people taking care of sick people all the time without vaccines.,,
144,1.467644580858413e+18,"Just passing by &amp; thought I would say goodnight to u all... I think I've exhausted every goodnight gif so I'll be trying new ones... am going to bed early tonight as I'm so tired... I feel fine in myself but it's just tired me out, pfizer mixed with fibromyalgia not a good combo https://t.co/gK0FNPNVaq",,
145,1.4676445793064755e+18,@VABVOX @EmmaPeele3 Everyone in my family is double vaccinated and we’ve also got the booster. To anyone who still refuses to get vaccinated or boosted because they don’t trust the vaccine or they feel COVID is fake or whatever I say fine go ahead. COVID is modern day Darwinism.,,
146,1.4676445750491546e+18,@RicoMorganti The vaccine doesn't work. #FJB,,
147,1.4676445744955597e+18,@Porti86862233 @__gotcha @Grumpyolddaddy @OliverTheUnique @M_B_Petersen @chrischirp @EricTopol @DrEricDing Hint: what is the major difference between this version of polio vaccine still used in developing countries vs all of the COVID-19 vaccines.,,
148,1.4676445738369966e+18,Important thread about vaccine equity and global distribution 👇 https://t.co/FMEXOK7xwi,,
149,1.4676445679231713e+18,"@sk_microcheap @PapaBear_Says7 @KarlaDundas4 @JenniferMarguli Are you an anti science, anti vaccine nimrod?",,
150,1.4676445661363118e+18,@emmaesmaily @POTUS What is a Pfizer x3?,,
151,1.4676445623112049e+18,DO NOT TAKE THE VACCINE https://t.co/jjZu5NosVl,,
152,1.46764455913182e+18,@voss749 @jmach913 That's right. An opposite like Pfizer would be recommended.,,
153,1.467644558636847e+18,"The COVID - 19/mass 'vaccination' global rollout. Is a depopulaion, sterilization and slow kill program. The few people that control this planet in league with Satan, hate us and want most of us dead.",,
154,1.4676445585655235e+18,@GhostofJCook @SteelKing4Ever @Patriot13777123 You missed  Pfizer and FDA refusing to show their clinical report until the year 2076. the FOIA released documents showing 1200+ deaths and 100s of 1000s adverse reactions in 90 days. My friend’s employee’s 6 year old son recently had a heart attack after shot. It’s happening.,,
155,1.467644555591889e+18,@JimBevan85 @MarzGurl @spikespencer I think he was referring to the people who actually can’t get the vaccine for various reasons and what’s being forced on people aka the potential mandate?,,
156,1.4676445537587937e+18,@isaiah I am curious if the vaccine will hold (low hospitalization and death). Sure do hope so.,,
157,1.4676445524922368e+18,For fucks sake MAGA. Get the vaccine. https://t.co/g496AO2y6e,,
158,1.4676445521231954e+18,@ClaudetteGGibs1 That was the worst vaccine of them all for me personally. I got every side effect listed on the commercial and I was out for the count in the recliner for almost 48 hours 😮😆,,
159,1.4676445495185695e+18,@lalalaratta @ehartman1975 @kylegriffin1 @NBCNews 9 months after vaccination - hence the need to boost,,
160,1.467644543633965e+18,"@AShihipar @nowwerevolt Horse shit. 

You can set up to get your free booster like you did your free vaccination, testing is free at so many chain pharmacies and there are testing centers set up free in most cities

""Where can I find a mask?"" 

FFS literally anywhere, you grifter

#expandMedicaid",,
161,1.4676445418471014e+18,Wondering what to do this evening? How about book you 5-11 yr olds for the vaccination. There are appointments available this upcoming week!,,
162,1.4676445340208005e+18,Analysis: Politicians split on questions of bodily autonomy - Tate Reeves and several other Mississippi politicians make clear that they don’t think the government should mandate vaccination against ... - https://t.co/Jt3UMGFOT5 https://t.co/71AmSd97qz,,
163,1.4676445289370255e+18,"As non-unionized workers start heading back into the workplace, those who are unvaccinated may wonder whether their employer can require or demand vaccination of their workforce.

Read more about workplace vaccine mandates in our latest blog. https://t.co/8lfK2xf58w",,
164,1.467644528899281e+18,@andrew_graeme They're too sexy for the vaccine,,
165,1.4676445285344666e+18,"The absolute gall of this man, who has done nothing but downplay the severity of the pandemic and cast doubt on vaccine safety and efficacy the entire time https://t.co/SRxYHWmhn7",,
166,1.4676445225449062e+18,@TheRealGRoc @bigmountain61 @patriottakes Polio was eradicated due to the vaccine,,
167,1.467644521878016e+18,So to me this is counter productive. Like if you can’t give full info like which vaccine what is your tweet about.  All this does is spread further vaccine fear. https://t.co/ntshLhPLtb,,
168,1.4676445214167368e+18,"@LouDobbs Type pfizer criminal history into google. 
Its mandated you inject their product in our body.

""Pfizer has been a “habitual offender,” persistently engaging in illegal and corrupt marketing practices, bribing physicians and suppressing adverse trial results.""",,
169,1.4676445187952067e+18,"@dukewindsor388 I wonder where the vax hesitancy comes from...
There's a difference between questioning/distrusting a new science vax and an antivaxxer
Last year, Biden, Harris and Pelosi refused to get “Trump’s” vaccine
https://t.co/5FEOWjUpZJ",,
170,1.4676445117318717e+18,@mjordan73 @RealIvermectin @btysonmd Apparently you’re just as blind to the smear campaign against ivermectin as you are to the “vaccine” disinformation campaign calling them safe and effective. Brian has successfully treated thousands of Covid patients. What’s your claim to fame?,,
171,1.4676445114172948e+18,Active cases into double digits. And @AnnaVidot will be happy with the vaccination number! https://t.co/F34spIGcpC,,
172,1.467644509789954e+18,&gt;&gt;&gt; Pro-Trump counties now have far higher COVID death rates. Misinformation is to blame   Counties that went heavily for Donald Trump have seen much lower vaccination rates and much higher death rates from COVID   https://t.co/DnYFw1bCZM,,
173,1.467644508565246e+18,@MercuryReports The vaccine doesn't work. #FJB,,
174,1.467644508104016e+18,"@DomSchiener This is not about the spread of COVID, it's more about forcing people to follow whatever rules governments impose. 1- W/or without vaccine any person can pass the virus to others. 2 - Whats the all logic of forcing people to show prof of vaccine, vaccine does not stop the spread.",,
175,1.467644507760087e+18,"Oh &amp; speaking of tender armpits, a reminder to pals who get mammograms: don't schedule one within 6 weeks of getting the vaccine/booster.",,
176,1.4676445071351276e+18,"@JeffBullard16 @MaxBalesteri @sailorrooscout If their donor were vaccinated, there'd be less chance of this (still hypothetical) person being infected in the 1st place. Whichever way you slice it, more vaccination = fewer infections = fewer mutations.",,
177,1.4676445048071414e+18,@LadyDemosthenes @Machovell1an Oh fun. I don't know. I'm fine with being a big advocate for the vaccine. But I'm also fine with questioning it.,,
178,1.467644503817343e+18,@MellingJen @matthewrobb701 @DavidFPower @afneil https://t.co/66Jm7WlBeu That was hard. Report your story cause I'd love to read a fact checked article about it. Clearly you are very unlucky.,,
179,1.4676445025843118e+18,"@valleyofthemud We don't know what's in the vaccine. The vaccine is new technology since it is designed to be a ""memory"" RNA protein, the first of its kind. Rushed to market btw.  So, how do you know you aren't transmitting the virus the same as an unvaxxed person?  There is no test for that.",,
180,1.4676445015985562e+18,@GlasgowGuy2015 @CanaryAndy @MissAdra1 @thefourthcraw Because not everyone is vaccinated and the vaccine isn't perfect and also doesn't eliminate transmission.,,
181,1.4676444988681216e+18,@chilijellybeans Which vaccine are you referring to that’s been used in gen pop?,,
182,1.4676444929751532e+18,"@ChristinaPushaw Type pfizer criminal history into google. 
Its mandated you inject their product in our body.

""Pfizer has been a “habitual offender,” persistently engaging in illegal and corrupt marketing practices, bribing physicians and suppressing adverse trial results.""",,
183,1.4676444913141228e+18,"...""MANDATING that children be vaccinated with these ineffective vaccines is quite literally MEDICAL MALPRACTICE, and may meet legal criteria as a crime against humanity."" -Dr. R Malone (Inventor of mRNA vaccine) https://t.co/3UqM7fQOZn",,
184,1.4676444863146025e+18,@Iman2568 @100trillionUSD @ATschugguel Read this article and- https://t.co/ZYcOUpztC6,,
185,1.4676444855679222e+18,"@JeromeAdamsMD You are in total disregard for memory T cells! It looks as though previous infection give some immunity towards a new infection to keep you out of the hospital just like the vaccine. This variant can escape vaccine, just like a NI, but if you get sick it looks like it’s mild.",,
186,1.4676444852953498e+18,@Timcast Four covid injections in under a year! That IS NOT A VACCINE!!!,,
187,1.4676444815874621e+18,@aus_cjd @Andrew_Loney62 @qldhealth Vaccination can be a requirement under the Biosecurity Act 2015 S92,,
188,1.4676444798804541e+18,Italian Man Who Tried To Use Fake Arm For Covid-19 Vaccine Is A Healthcare Worker https://t.co/m5qgiRL0bk https://t.co/CyqZ3dpPG1,,
189,1.467644477523247e+18,i have the vaccine but how do i explain to my parents that Big Pharma is bad and just wants to profit off covid https://t.co/l9NNQCR81V,,
190,1.467644475572904e+18,"@Breaking911 What a moron.
Question
1. If the vaccine works why wear a mask?
2. If masks work why social distance?
3. If the vaccine works why a booster?",,
191,1.4676444700364227e+18,@Filius_Libertas @b80945281 @ScottAdamsSays The basic function of a vaccine is to inoculate. This vaccine does not inoculate.,,
192,1.4676444643574252e+18,i have entered the same exact information into 10 different websites including having to make 4 accounts with various scumbag health care provider companies and then they also want my health insurance info &amp; my prescription insurance info for a vaccine that is FREE,,
193,1.4676444620841165e+18,"@rising_serpent Type pfizer criminal history into google. 
Its mandated you inject their product in our body.

""Pfizer has been a “habitual offender,” persistently engaging in illegal and corrupt marketing practices, bribing physicians and suppressing adverse trial results.""",,
194,1.4676444566229524e+18,@Just_Jes @TessFowler @neuralculture I think the hospitals know that all the work place recommendations we follow will not minimize risk to an extent that offers real safety. (Vaccination may only marginally limit spread),,
195,1.4676444540687032e+18,"@afneil What is the purpose of vaccine passports?

It means more people infected with SARS CoV-2  who are not isolating.",,
196,1.4676444538295624e+18,@GoodGerman1934 It is what they are afraid of by taking the vaccine,,
197,1.4676444534143918e+18,@Timcast All they’re doing is distributing as much of that vaccine as they can so that they can minimize eating as much of the cost as possible.,,
